,vin,visitas,year_modelo,ultimo_kilometraje,num_servicios,num_rep_llantas,num_rep_frenos,num_rep_amortiguadores,num_rep_transmision
12628,MB2C22ACXLM672547,4,2020,33209,3,0,0,1,0
12629,MB2C22ACXLM672709,11,2020,99799,9,0,0,0,0
12630,MB2C22ACXLM672712,3,2020,59115,1,0,0,0,0
12631,MB2C22ACXLM672743,1,2020,42615,2,0,0,0,0
12632,MB2C22ACXLM672760,4,2020,51773,5,0,0,0,0
12633,MB2C22ACXLM672774,1,2020,58886,0,0,0,0,0
12634,MB2C22ACXLM672788,12,2020,51420,10,2,2,0,0
12635,MB2C22ACXLM672810,4,2020,43035,8,0,0,0,0
12636,MB2C22ACXLM672824,8,2020,9013,7,0,0,0,0
12637,MB2C22ACXLM672936,2,2020,35501,2,0,0,0,0
12638,MB2C22ACXLM672953,2,2020,20749,4,0,0,0,0
12639,MB2C22ACXLM672967,2,2020,42014,2,0,0,0,0
12640,MB2C22ACXLM672970,7,2020,8372,14,6,3,0,0
12641,MB2C22ACXLM674184,1,2020,20,0,0,0,0,0
12642,MB2C22ACXLM674198,6,2020,6085,5,0,0,0,0
12643,MB2C22ACXLM674203,3,2020,3643,3,1,0,0,0
12644,MB2C22ACXLM674248,4,2020,7500,11,4,0,0,0
12645,MB2C22ACXLM674251,4,2020,2322,1,0,0,0,0
12646,MB2C22ACXLM674265,8,2020,5200,19,8,2,0,0
12647,MB2C22ACXLM674279,7,2020,9850,6,0,1,0,0
12648,MB2C22ACXLM674282,3,2020,6062,3,0,1,0,0
12649,MB2C32AC0HM101606,3,2017,59890,3,0,0,0,0
12650,MB2C32AC0HM101637,7,2017,53498,5,0,0,0,0
12651,MB2C32AC0HM101640,6,2017,99021,4,0,3,0,0
12652,MB2C32AC0HM102142,1,2017,40405,2,0,0,0,0
12653,MB2C32AC0HM102156,1,2017,87341,3,0,0,0,0
12654,MB2C32AC0HM102206,1,2017,19840,1,0,0,0,0
12655,MB2C32AC0HM102223,7,2017,72287,7,0,0,0,0
12656,MB2C32AC0HM102237,7,2017,97691,7,0,0,0,0
12657,MB2C32AC0HM103369,1,2017,27082,0,0,0,0,0
12658,MB2C32AC0HM103386,2,2017,18988,7,3,1,0,0
12659,MB2C32AC0HM110287,6,2017,62767,9,0,0,0,0
12660,MB2C32AC0HM110290,7,2017,5951,8,0,2,0,0
12661,MB2C32AC0HM110306,2,2017,4060,0,0,0,0,1
12662,MB2C32AC0HM110550,1,2017,44526,1,0,0,0,0
12663,MB2C32AC0HM110564,1,2017,71323,1,0,0,0,0
12664,MB2C32AC0HM110578,4,2017,95096,6,0,0,0,0
12665,MB2C32AC0HM110581,1,2017,10231,0,0,0,0,0
12666,MB2C32AC0HM110595,8,2017,99158,6,0,0,0,0
12667,MB2C32AC0HM110614,5,2017,35028,3,0,0,0,0
12668,MB2C32AC0HM110631,2,2017,81474,2,0,0,0,0
12669,MB2C32AC0HM110645,4,2017,78052,3,0,0,0,0
12670,MB2C32AC0HM110659,2,2017,41437,0,0,0,0,0
12671,MB2C32AC0HM110676,4,2017,90591,5,0,0,0,0
12672,MB2C32AC0HM110712,3,2017,77252,3,0,1,0,0
12673,MB2C32AC0HM110774,1,2017,51576,1,0,0,0,0
12674,MB2C32AC0HM110807,4,2017,96598,5,0,0,0,0
12675,MB2C32AC0HM110838,8,2017,52000,29,10,2,0,0
12676,MB2C32AC0HM110841,5,2017,84118,5,0,0,0,0
12677,MB2C32AC0HM110855,9,2017,41977,7,0,0,0,0
12678,MB2C32AC0HM110869,7,2017,76490,8,0,0,0,0
12679,MB2C32AC0HM110872,4,2017,29771,5,0,0,0,0
12680,MB2C32AC0HM110886,2,2017,96620,0,0,0,0,0
12681,MB2C32AC0HM110905,2,2017,49065,2,0,0,0,0
12682,MB2C32AC0HM110919,2,2017,88694,4,0,0,0,0
12683,MB2C32AC0HM110922,3,2017,82975,3,0,0,0,0
12684,MB2C32AC0HM111603,2,2017,81114,1,0,0,0,0
12685,MB2C32AC0HM111617,3,2017,42195,0,0,0,0,0
12686,MB2C32AC0HM111634,1,2017,34467,0,0,0,0,0
12687,MB2C32AC0HM116719,1,2017,32738,1,0,0,0,0
12688,MB2C32AC0HM123489,3,2017,49494,12,0,0,0,0
12689,MB2C32AC0HM123508,5,2017,91441,5,1,0,0,0
12690,MB2C32AC0HM123573,2,2017,51109,1,0,0,0,0
12691,MB2C32AC0HM123587,4,2017,46032,17,4,0,0,0
12692,MB2C32AC0HM123606,7,2017,49967,12,0,4,0,0
12693,MB2C32AC0HM123623,5,2017,46867,7,0,1,0,0
12694,MB2C32AC0HM131737,2,2017,80706,3,0,0,0,0
12695,MB2C32AC0HM134315,3,2017,83372,3,0,1,0,0
12696,MB2C32AC0HM134329,6,2017,92258,5,0,2,0,0
12697,MB2C32AC0HM134332,3,2017,28609,0,0,0,0,0
12698,MB2C32AC0HM134928,5,2017,63120,5,0,0,0,0
12699,MB2C32AC0HM134931,1,2017,25868,0,0,0,0,0
12700,MB2C32AC0HM134945,1,2017,53745,1,0,0,0,0
12701,MB2C32AC0HM134959,11,2017,94183,6,0,0,0,0
12702,MB2C32AC0HM134962,4,2017,38972,5,0,0,0,0
12703,MB2C32AC0HM149445,1,2017,66358,1,0,0,0,0
12704,MB2C32AC0HM149462,1,2017,48814,1,0,0,0,0
12705,MB2C32AC0HM149476,1,2017,559,0,0,0,0,0
12706,MB2C32AC0HM149543,2,2017,66170,0,0,0,0,0
12707,MB2C32AC0HM149557,6,2017,89694,16,4,0,0,0
12708,MB2C32AC0HM149591,8,2017,41929,35,0,2,0,0
12709,MB2C32AC0HM149624,5,2017,64349,6,0,2,0,0
12710,MB2C32AC0HM149655,2,2017,83514,3,0,0,0,0
12711,MB2C32AC0HM150059,1,2017,32767,1,0,0,0,0
12712,MB2C32AC0HM150093,3,2017,83504,2,0,0,0,0
12713,MB2C32AC0HM163944,1,2017,72980,1,0,0,0,0
12714,MB2C32AC0HM163961,3,2017,54957,3,0,0,0,0
12715,MB2C32AC0HM164544,7,2017,66339,5,0,0,0,0
12716,MB2C32AC0HM164575,1,2017,11730,1,0,0,0,0
12717,MB2C32AC0HM164589,7,2017,75017,13,0,3,0,0
12718,MB2C32AC0HM165144,5,2017,53687,25,6,0,0,0
12719,MB2C32AC0HM165158,2,2017,126718,4,0,0,0,0
12720,MB2C32AC0HM165628,5,2017,48421,3,1,1,0,0
12721,MB2C32AC0HM165645,7,2017,67041,9,0,2,0,0
12722,MB2C32AC0HM165676,1,2017,40314,1,0,0,0,0
12723,MB2C32AC0HM165693,6,2017,35967,7,0,6,0,0
12724,MB2C32AC0HM166147,1,2017,28236,1,0,0,0,0
12725,MB2C32AC0HM167069,7,2017,92270,4,0,1,0,0
12726,MB2C32AC0HM167847,1,2017,88349,1,0,0,0,0
12727,MB2C32AC0HM168349,1,2017,16576,5,0,0,0,0
12728,MB2C32AC0HM168366,8,2017,48042,4,0,0,0,0
12729,MB2C32AC0HM168402,2,2017,76273,3,0,0,0,0
12730,MB2C32AC0HM175317,2,2017,51903,2,0,1,0,0
12731,MB2C32AC0HM175320,1,2017,17340,2,0,0,0,0
12732,MB2C32AC0HM175334,2,2017,63603,10,3,0,0,0
12733,MB2C32AC0HM175818,15,2017,90347,42,12,2,2,0
12734,MB2C32AC0HM175821,5,2017,53769,5,0,0,0,0
12735,MB2C32AC0HM175835,9,2017,86361,30,7,2,0,0
12736,MB2C32AC0HM175852,4,2017,77649,3,0,0,0,0
12737,MB2C32AC0HM175866,3,2017,42583,3,0,0,0,0
12738,MB2C32AC0HM176323,1,2017,19528,1,0,0,0,0
12739,MB2C32AC0HM176340,5,2017,32792,5,1,0,0,0
12740,MB2C32AC0HM176354,4,2017,50488,13,0,0,0,0
12741,MB2C32AC0HM176368,6,2017,59542,1,0,0,0,0
12742,MB2C32AC0HM176905,3,2017,4709,3,0,0,0,0
12743,MB2C32AC0HM177682,11,2017,98546,8,0,0,0,0
12744,MB2C32AC0HM177696,9,2017,91591,3,0,0,0,0
12745,MB2C32AC0HM177701,1,2017,103942,3,0,0,0,0
12746,MB2C32AC0HM177715,5,2017,5624,0,0,0,0,0
12747,MB2C32AC0HM177729,7,2017,47831,5,0,0,1,0
12748,MB2C32AC0HM177732,3,2017,37275,3,0,1,0,0
12749,MB2C32AC0HM177746,1,2017,58141,2,0,0,0,0
12750,MB2C32AC0HM177763,6,2017,99355,4,0,0,0,0
12751,MB2C32AC0HM177973,5,2017,62055,4,0,1,0,0
12752,MB2C32AC0HM183367,1,2017,69516,2,0,0,0,0
12753,MB2C32AC0HM183370,4,2017,55825,4,0,0,0,0
12754,MB2C32AC0HM183806,9,2017,97668,28,6,1,0,0
12755,MB2C32AC0HM183935,7,2017,78113,27,11,13,0,0
12756,MB2C32AC0HM183952,3,2017,60083,0,0,0,0,0
12757,MB2C32AC0HM184972,5,2017,73063,6,0,0,0,0
12758,MB2C32AC0HM185006,3,2017,31416,3,0,0,0,0
12759,MB2C32AC0HM185023,4,2017,91532,7,0,0,0,0
12760,MB2C32AC0HM186043,7,2017,73265,7,0,0,0,0
12761,MB2C32AC0HM186057,3,2017,99066,3,0,0,0,0
12762,MB2C32AC0HM186060,2,2017,51077,12,0,0,0,0
12763,MB2C32AC0HM186463,2,2017,63728,4,0,1,0,0
12764,MB2C32AC0HM186477,1,2017,23523,0,0,0,0,0
12765,MB2C32AC0HM186480,3,2017,93670,5,0,0,0,0
12766,MB2C32AC0HM199536,1,2017,9796,1,0,0,0,0
12767,MB2C32AC0HM199553,4,2017,59463,3,0,0,0,0
12768,MB2C32AC0HM199567,4,2017,42097,5,0,1,0,0
12769,MB2C32AC0HM199570,8,2017,99081,6,1,0,0,0
12770,MB2C32AC0HM200118,1,2017,32445,2,0,0,0,0
12771,MB2C32AC0HM200121,6,2017,49608,21,6,0,0,0
12772,MB2C32AC0HM204587,8,2017,64435,26,9,4,0,0
12773,MB2C32AC0HM204590,1,2017,50691,1,0,0,0,0
12774,MB2C32AC0HM204606,1,2017,39107,1,0,0,0,0
12775,MB2C32AC0HM206968,3,2017,81431,4,0,0,0,0
12776,MB2C32AC0HM206971,4,2017,57043,7,0,1,0,0
12777,MB2C32AC0HM206985,3,2017,43980,3,0,0,0,0
12778,MB2C32AC0HM207473,4,2017,92352,4,0,0,0,0
12779,MB2C32AC0HM207523,3,2017,61632,3,0,0,0,0
12780,MB2C32AC0HM207540,7,2017,85055,0,0,0,0,0
12781,MB2C32AC0HM207568,1,2017,100457,3,0,0,0,0
12782,MB2C32AC0HM207571,4,2017,81047,12,2,1,0,0
12783,MB2C32AC0HM208011,3,2017,45679,3,0,0,0,0
12784,MB2C32AC0HM211023,3,2017,59186,2,0,0,0,0
12785,MB2C32AC0HM211037,1,2017,11298,0,0,0,0,0
12786,MB2C32AC0HM211040,5,2017,9260,5,0,0,0,0
12787,MB2C32AC0HM211054,4,2017,67728,5,0,0,0,0
12788,MB2C32AC0HM211068,6,2017,41744,8,0,3,0,0
12789,MB2C32AC0HM211393,2,2017,9684,4,0,0,0,0
12790,MB2C32AC0HM211409,2,2017,45021,1,0,0,0,0
12791,MB2C32AC0HM211412,2,2017,30328,2,0,0,0,0
12792,MB2C32AC0HM211426,8,2017,46920,6,0,1,0,0
12793,MB2C32AC0HM211457,4,2017,8237,0,0,0,0,0
12794,MB2C32AC0HM211474,9,2017,7117,29,8,0,0,0
12795,MB2C32AC0HM211491,1,2017,55954,1,0,0,0,0
12796,MB2C32AC0HM211751,1,2017,2,1,0,0,0,0
12797,MB2C32AC0HM211765,1,2017,75983,0,0,0,0,0
12798,MB2C32AC0HM211779,3,2017,57928,4,0,0,0,0
12799,MB2C32AC0HM211782,2,2017,71548,1,0,0,0,0
12800,MB2C32AC0HM212124,3,2017,44675,4,0,0,0,0
12801,MB2C32AC0HM212141,2,2017,54711,2,0,0,0,0
12802,MB2C32AC0HM212222,7,2017,9462,6,0,0,0,0
12803,MB2C32AC0HM212558,6,2017,8442,12,0,0,0,0
12804,MB2C32AC0HM212589,6,2017,64276,27,6,0,0,0
12805,MB2C32AC0HM212592,2,2017,46153,2,0,0,0,0
12806,MB2C32AC0HM214035,1,2017,16043,1,0,0,0,0
12807,MB2C32AC0HM214049,10,2017,7113,5,0,0,0,0
12808,MB2C32AC0HM214066,5,2017,53546,8,0,0,0,0
12809,MB2C32AC0HM214522,2,2017,49229,1,0,1,0,0
12810,MB2C32AC0HM214536,12,2017,79166,37,11,0,0,1
12811,MB2C32AC0HM217579,1,2017,18824,0,0,0,0,0
12812,MB2C32AC0HM217646,1,2017,13769,0,0,0,0,0
12813,MB2C32AC0HM217663,5,2017,91419,5,0,0,0,0
12814,MB2C32AC0HM217677,3,2017,41742,5,0,0,0,0
12815,MB2C32AC0HM218067,5,2017,51203,6,0,0,0,0
12816,MB2C32AC0HM218070,10,2017,80031,14,0,0,0,0
12817,MB2C32AC0HM222717,4,2017,42764,4,0,0,0,0
12818,MB2C32AC0HM222720,1,2017,77412,1,0,0,0,0
12819,MB2C32AC0HM222734,7,2017,58111,3,0,0,0,0
12820,MB2C32AC0HM222748,3,2017,80551,4,0,0,0,0
12821,MB2C32AC0HM222751,2,2017,47018,3,0,0,0,0
12822,MB2C32AC0HM222765,5,2017,96860,6,0,1,0,0
12823,MB2C32AC0HM222815,3,2017,60434,3,0,0,0,0
12824,MB2C32AC0HM222829,2,2017,83877,3,0,0,0,0
12825,MB2C32AC0HM222863,4,2017,7409,2,0,0,0,0
12826,MB2C32AC0HM223785,1,2017,61699,1,0,0,0,0
12827,MB2C32AC0HM223799,1,2017,7399,1,0,0,0,0
12828,MB2C32AC0HM223804,1,2017,74809,1,0,0,0,0
12829,MB2C32AC0HM223849,7,2017,68067,10,0,0,0,0
12830,MB2C32AC0HM225066,8,2017,91103,6,0,0,0,0
12831,MB2C32AC0HM225097,2,2017,29324,8,2,0,0,0
12832,MB2C32AC0HM225102,3,2017,56579,7,0,1,0,0
12833,MB2C32AC0HM225116,2,2017,89401,2,0,0,0,0
12834,MB2C32AC0HM225438,4,2017,5288,5,0,0,0,0
12835,MB2C32AC0HM225455,4,2017,93368,2,0,0,0,0
12836,MB2C32AC0JM228393,2,2018,67364,5,0,0,0,0
12837,MB2C32AC0JM228409,1,2018,32704,3,0,0,0,0
12838,MB2C32AC0JM228412,9,2018,93131,4,0,0,0,0
12839,MB2C32AC0JM228426,5,2018,33387,5,0,1,0,0
12840,MB2C32AC0JM228443,5,2018,77402,7,0,0,0,0
12841,MB2C32AC0JM228460,1,2018,80680,2,0,0,0,0
12842,MB2C32AC0JM229057,6,2018,39284,9,0,0,0,0
12843,MB2C32AC0JM229088,3,2018,99348,10,0,0,0,0
12844,MB2C32AC0JM229253,9,2018,50794,33,10,0,0,0
12845,MB2C32AC0JM229768,2,2018,69035,2,0,0,0,0
12846,MB2C32AC0JM229785,4,2018,7700,5,0,0,0,0
12847,MB2C32AC0JM230208,1,2018,53117,1,0,0,0,0
12848,MB2C32AC0JM230211,8,2018,49063,24,8,0,0,0
12849,MB2C32AC0JM230824,1,2018,38140,0,0,0,0,0
12850,MB2C32AC0JM232153,3,2018,29958,2,0,0,0,0
12851,MB2C32AC0JM232170,2,2018,33280,4,0,0,0,0
12852,MB2C32AC0JM232198,2,2018,49863,4,0,0,0,0
12853,MB2C32AC0JM232265,3,2018,36540,3,0,0,0,0
12854,MB2C32AC0JM233075,6,2018,55656,2,0,0,0,0
12855,MB2C32AC0JM233089,4,2018,93234,4,0,0,0,0
12856,MB2C32AC0JM233092,3,2018,55621,4,0,0,0,0
12857,MB2C32AC0JM233108,4,2018,91593,6,0,1,0,0
12858,MB2C32AC0JM233111,3,2018,46554,3,0,0,0,0
12859,MB2C32AC0JM233125,3,2018,47332,3,0,0,0,0
12860,MB2C32AC0JM233139,4,2018,8284,1,0,0,0,0
12861,MB2C32AC0JM234176,8,2018,67817,8,0,0,0,0
12862,MB2C32AC0JM240723,5,2018,47898,1,0,0,0,0
12863,MB2C32AC0JM240737,3,2018,54098,6,0,0,0,0
12864,MB2C32AC0JM241113,1,2018,35288,2,0,0,0,0
12865,MB2C32AC0JM241127,4,2018,51795,20,0,0,0,0
12866,MB2C32AC0JM241158,6,2018,49149,7,0,0,0,0
12867,MB2C32AC0JM241175,5,2018,67331,5,0,0,0,0
12868,MB2C32AC0JM241547,2,2018,50101,1,0,0,0,0
12869,MB2C32AC0JM241550,2,2018,84637,1,0,0,0,0
12870,MB2C32AC0JM241564,2,2018,49001,2,0,0,0,0
12871,MB2C32AC0JM241578,3,2018,80960,7,1,0,0,0
12872,MB2C32AC0JM241595,9,2018,51752,9,0,0,0,0
12873,MB2C32AC0JM241628,5,2018,93615,5,0,0,0,0
12874,MB2C32AC0JM242004,2,2018,72477,3,0,0,0,0
12875,MB2C32AC0JM242018,3,2018,89472,4,0,0,0,0
12876,MB2C32AC0JM242021,4,2018,91045,4,0,1,0,0
12877,MB2C32AC0JM242035,4,2018,60297,1,0,0,0,0
12878,MB2C32AC0JM242049,8,2018,76376,7,0,0,0,0
12879,MB2C32AC0JM242083,6,2018,80498,7,0,0,0,0
12880,MB2C32AC0JM242648,2,2018,82954,2,0,0,0,0
12881,MB2C32AC0JM242651,7,2018,59008,24,6,0,0,0
12882,MB2C32AC0JM243136,4,2018,89168,5,0,0,0,0
12883,MB2C32AC0JM243153,11,2018,83496,6,0,2,0,0
12884,MB2C32AC0JM243637,9,2018,61526,43,16,4,0,0
12885,MB2C32AC0JM243640,5,2018,95424,4,0,0,0,0
12886,MB2C32AC0JM243654,5,2018,54403,6,0,0,0,0
12887,MB2C32AC0JM243668,4,2018,59339,2,0,0,0,0
12888,MB2C32AC0JM243685,5,2018,42671,8,0,1,0,0
12889,MB2C32AC0JM244075,5,2018,88623,1,0,0,0,0
12890,MB2C32AC0JM244089,6,2018,91666,3,0,0,0,0
12891,MB2C32AC0JM244092,9,2018,9833,38,8,0,0,0
12892,MB2C32AC0JM244108,5,2018,81083,6,0,0,0,0
12893,MB2C32AC0JM244111,7,2018,48487,2,0,0,0,0
12894,MB2C32AC0JM244125,4,2018,50036,4,0,0,0,0
12895,MB2C32AC0JM245128,1,2018,9983,2,0,0,0,0
12896,MB2C32AC0JM246277,1,2018,5555555,1,0,0,0,0
12897,MB2C32AC0JM246280,2,2018,114496,3,0,0,0,0
12898,MB2C32AC0JM246294,1,2018,113538,1,0,0,0,0
12899,MB2C32AC0JM251382,16,2018,75717,36,14,6,0,0
12900,MB2C32AC0JM251396,8,2018,51763,5,0,0,0,0
12901,MB2C32AC0JM251429,7,2018,79581,7,0,0,0,0
12902,MB2C32AC0JM251432,5,2018,8037,5,0,0,0,0
12903,MB2C32AC0JM251463,4,2018,80830,5,0,0,0,0
12904,MB2C32AC0JM253777,7,2018,95160,10,0,0,0,0
12905,MB2C32AC0JM253780,1,2018,85514,1,0,0,0,0
12906,MB2C32AC0JM253794,7,2018,6871,14,0,0,0,0
12907,MB2C32AC0JM254816,8,2018,31144,27,12,4,0,0
12908,MB2C32AC0JM254833,5,2018,42363,5,0,0,0,0
12909,MB2C32AC0JM255318,3,2018,91258,10,0,0,0,0
12910,MB2C32AC0JM255321,9,2018,9306,7,0,0,0,0
12911,MB2C32AC0JM255335,1,2018,32813,0,0,0,0,0
12912,MB2C32AC0JM255349,1,2018,5564,1,0,0,0,0
12913,MB2C32AC0JM255514,3,2018,53600,9,0,1,0,0
12914,MB2C32AC0JM255528,7,2018,82981,7,0,1,0,0
12915,MB2C32AC0JM255531,7,2018,96010,10,0,0,0,0
12916,MB2C32AC0JM255545,4,2018,77074,6,2,0,0,0
12917,MB2C32AC0JM255559,4,2018,73221,7,0,0,0,0
12918,MB2C32AC0JM255576,5,2018,93412,7,0,3,0,0
12919,MB2C32AC0JM256002,4,2018,77862,1,0,0,0,0
12920,MB2C32AC0JM264536,5,2018,4798,6,4,0,0,0
12921,MB2C32AC0JM264567,1,2018,88097,1,0,0,0,0
12922,MB2C32AC0JM264570,4,2018,6792,6,3,0,0,0
12923,MB2C32AC0JM264598,10,2018,7704,10,0,0,0,0
12924,MB2C32AC0JM264763,1,2018,6187,0,0,0,0,0
12925,MB2C32AC0JM264911,2,2018,32432,2,0,0,0,0
12926,MB2C32AC0JM264939,5,2018,9436,4,0,2,0,0
12927,MB2C32AC0JM265721,6,2018,90827,4,0,0,0,0
12928,MB2C32AC0JM265735,4,2018,72548,26,0,0,0,0
12929,MB2C32AC0JM265749,1,2018,13888,2,0,0,0,0
12930,MB2C32AC0JM265752,9,2018,86747,17,0,1,0,0
12931,MB2C32AC0JM265931,9,2018,55323,4,0,0,0,0
12932,MB2C32AC0JM265945,11,2018,76663,8,0,1,0,0
12933,MB2C32AC0JM265959,5,2018,9071,1,0,0,0,0
12934,MB2C32AC0JM266321,3,2018,44097,0,0,0,0,0
12935,MB2C32AC0JM266335,4,2018,20914,4,0,0,0,0
12936,MB2C32AC0JM266352,6,2018,62870,5,0,0,0,0
12937,MB2C32AC0JM266383,4,2018,35651,4,0,0,0,0
12938,MB2C32AC0JM266397,7,2018,82767,9,0,0,0,0
12939,MB2C32AC0JM266416,5,2018,64790,6,0,0,0,0
12940,MB2C32AC0JM266433,2,2018,60580,2,0,0,0,0
12941,MB2C32AC0JM267274,1,2018,87895,2,0,1,0,0
12942,MB2C32AC0JM267291,3,2018,36234,2,0,1,0,0
12943,MB2C32AC0JM267338,1,2018,18137,0,0,0,0,0
12944,MB2C32AC0JM267419,2,2018,78711,1,0,0,0,0
12945,MB2C32AC0JM267422,2,2018,84383,2,0,0,0,0
12946,MB2C32AC0JM267453,6,2018,39412,5,0,0,0,0
12947,MB2C32AC0JM277559,2,2018,36798,3,0,0,0,0
12948,MB2C32AC0JM279456,7,2018,8615,4,0,1,0,0
12949,MB2C32AC0JM279473,2,2018,21389,1,0,0,0,0
12950,MB2C32AC0JM279487,3,2018,7995,3,0,0,0,0
12951,MB2C32AC0JM279506,9,2018,61984,9,0,0,0,0
12952,MB2C32AC0JM279523,2,2018,31928,2,0,0,0,0
12953,MB2C32AC0JM279554,10,2018,7496,34,15,6,0,0
12954,MB2C32AC0JM279568,6,2018,67176,6,0,0,0,0
12955,MB2C32AC0JM279618,10,2018,51285,38,15,6,0,0
12956,MB2C32AC0JM279635,1,2018,52826,1,0,0,0,0
12957,MB2C32AC0JM280087,3,2018,60309,4,0,0,0,0
12958,MB2C32AC0JM280090,2,2018,9929,2,0,0,0,0
12959,MB2C32AC0JM280199,1,2018,76102,1,0,0,0,0
12960,MB2C32AC0JM280686,9,2018,86923,18,4,0,0,0
12961,MB2C32AC0JM280719,6,2018,7878,4,0,1,0,0
12962,MB2C32AC0JM280722,3,2018,93829,3,0,0,0,0
12963,MB2C32AC0JM281210,6,2018,39840,5,0,0,0,0
12964,MB2C32AC0JM281238,9,2018,33602,8,0,0,0,0
12965,MB2C32AC0JM281241,3,2018,52934,3,0,0,0,0
12966,MB2C32AC0JM281272,3,2018,60386,5,0,0,0,0
12967,MB2C32AC0JM281756,3,2018,71089,3,0,0,0,0
12968,MB2C32AC0JM282356,8,2018,71571,3,0,0,0,0
12969,MB2C32AC0JM291770,1,2018,33333,0,0,0,0,0
12970,MB2C32AC0JM291784,2,2018,5930,3,0,0,0,0
12971,MB2C32AC0JM291798,2,2018,38833,3,0,0,0,0
12972,MB2C32AC0JM291817,11,2018,33300,33,9,0,0,0
12973,MB2C32AC0JM291851,7,2018,87015,5,0,0,0,0
12974,MB2C32AC0JM292305,8,2018,66018,12,0,2,0,0
12975,MB2C32AC0JM292398,6,2018,57807,22,7,0,0,1
12976,MB2C32AC0JM292403,1,2018,3083,1,0,0,0,0
12977,MB2C32AC0JM292689,3,2018,61035,1,0,0,0,0
12978,MB2C32AC0JM292708,1,2018,3368,0,0,0,0,0
12979,MB2C32AC0JM292725,4,2018,1455500,5,0,0,0,0
12980,MB2C32AC0JM292742,4,2018,70062,3,0,1,0,0
12981,MB2C32AC0JM292823,7,2018,8739,2,0,0,0,0
12982,MB2C32AC0JM292840,4,2018,85742,5,0,0,0,0
12983,MB2C32AC0JM293390,9,2018,60866,9,1,1,0,0
12984,MB2C32AC0JM293406,7,2018,8649,7,0,0,0,0
12985,MB2C32AC0JM294006,6,2018,45505,2,0,0,0,0
12986,MB2C32AC0JM294023,12,2018,43705,8,0,1,0,0
12987,MB2C32AC0JM297844,9,2018,40472,44,10,0,0,0
12988,MB2C32AC0JM297858,2,2018,49613,2,0,0,0,0
12989,MB2C32AC0JM297875,8,2018,76884,13,0,1,0,0
12990,MB2C32AC0JM305506,6,2018,9814,8,0,2,0,0
12991,MB2C32AC0JM306011,8,2018,90995,11,0,0,0,0
12992,MB2C32AC0JM306025,4,2018,56032,3,0,0,0,0
12993,MB2C32AC0JM306042,3,2018,51729,9,2,0,0,0
12994,MB2C32AC0JM309894,6,2018,57619,10,0,0,0,0
12995,MB2C32AC0JM310320,5,2018,37267,5,0,0,0,0
12996,MB2C32AC0JM310866,4,2018,4797,4,0,0,0,0
12997,MB2C32AC0JM310883,10,2018,65701,34,12,3,0,0
12998,MB2C32AC0JM310902,11,2018,71889,34,11,0,0,0
12999,MB2C32AC0JM310916,6,2018,50351,6,1,0,0,0
13000,MB2C32AC0JM310947,8,2018,94355,8,0,1,0,0
13001,MB2C32AC0JM310950,9,2018,9852,27,7,0,0,0
13002,MB2C32AC0JM311452,4,2018,54557,4,0,0,0,0
13003,MB2C32AC0JM311483,4,2018,49029,4,0,0,0,0
13004,MB2C32AC0JM311497,3,2018,42257,4,0,0,0,0
13005,MB2C32AC0JM311516,3,2018,37840,0,0,0,0,0
13006,MB2C32AC0JM311550,5,2018,49839,4,0,0,0,0
13007,MB2C32AC0JM311564,3,2018,31256,4,0,0,0,0
13008,MB2C32AC0JM311581,2,2018,60752,2,0,0,0,0
13009,MB2C32AC0JM312083,7,2018,83239,9,0,0,0,0
13010,MB2C32AC0JM312648,8,2018,67283,20,5,0,0,0
13011,MB2C32AC0JM312651,7,2018,73366,10,0,0,0,0
13012,MB2C32AC0JM313539,3,2018,61291,0,0,0,0,0
13013,MB2C32AC0JM324993,10,2018,9775,30,8,0,0,0
13014,MB2C32AC0JM325027,10,2018,5577,17,0,0,0,0
13015,MB2C32AC0JM325030,4,2018,22824,4,0,0,0,0
13016,MB2C32AC0JM325058,3,2018,41660,5,0,1,0,0
13017,MB2C32AC0JM325061,1,2018,49700,1,0,0,0,0
13018,MB2C32AC0JM325075,8,2018,93705,13,0,1,0,0
13019,MB2C32AC0JM325089,9,2018,31247,9,0,0,0,0
13020,MB2C32AC0JM325111,1,2018,52741,1,0,0,0,0
13021,MB2C32AC0JM325531,5,2018,5555555,11,0,2,0,0
13022,MB2C32AC0JM325545,2,2018,18489,0,0,0,0,0
13023,MB2C32AC0JM325559,7,2018,66772,26,7,0,0,0
13024,MB2C32AC0JM325562,5,2018,5856,5,2,0,0,0
13025,MB2C32AC0JM325576,2,2018,11796,0,0,0,0,0
13026,MB2C32AC0JM326517,3,2018,80886,3,0,0,0,0
13027,MB2C32AC0JM326534,7,2018,66852,7,1,0,0,0
13028,MB2C32AC0JM326548,8,2018,61992,5,0,0,0,0
13029,MB2C32AC0JM326551,3,2018,55757,4,0,1,0,0
13030,MB2C32AC0JM326565,2,2018,41450,1,0,0,0,0
13031,MB2C32AC0JM326582,1,2018,19692,1,0,0,0,0
13032,MB2C32AC0JM326596,4,2018,68310,6,0,0,0,0
13033,MB2C32AC0JM326632,8,2018,90916,7,0,1,0,0
13034,MB2C32AC0JM326646,2,2018,54703,3,0,1,0,0
13035,MB2C32AC0JM326677,6,2018,93554,7,0,0,0,0
13036,MB2C32AC0JM326680,5,2018,24328,5,0,0,0,0
